343420	14
343660	19
344080	17
344990	17
345240	17
345690	18
346550	20
346840	14
347180	16
347340	19
347420	22
347720	14
348370	18
348630	15
349340	19
349460	13
350000	16
350460	18
350830	18
350930	13
351720	10
352070	13
352140	11
352280	13
352380	12
352710	9
354350	10
355160	9
356200	9
358410	9
360550	9
360980	8
361170	8
364660	7
365320	8
365460	9
366110	9
366340	9
366730	9
367360	10
367780	7
367850	8
368680	8
368980	7
369790	10
370090	14
370270	7
370460	11
370590	7
371140	8
371980	10
372020	8
373010	9
373230	10
373370	8
374050	13
374110	12
375270	13
375710	13
376460	23
376900	12
377280	13
378350	22
378850	25
378880	20
379210	21
379510	26
380750	17
380860	22
380880	25
381570	26
382590	26
383340	32
385240	38
386040	36
386540	32
387710	32
387890	40
388040	37
388290	28
389140	29
389300	29
390810	26
390900	37
391360	25
392970	30
397960	30
399330	27
401160	25
401440	28
402840	29
402900	27
403100	30
403560	31
403990	28
404760	30
405250	27
406420	29
407150	28
407340	30
409400	27
412410	19
412660	25
412910	19
413320	16
413680	22
413700	24
414240	25
415700	16
416420	18
416830	13
417000	17
417210	25
417620	18
418400	20
418780	22
419390	20
419520	24
421310	22
421370	18
421740	18
421780	25
425380	18
425480	18
425550	23
426130	19
427450	16
427480	17
427540	22
427890	23
430230	12
430410	13
430590	15
431570	16
433380	15
433600	17
433640	16
438480	12
439300	14
439680	14
439950	13
440020	35
440180	11
440870	10
441060	12
442810	14
442940	12
443070	9
443340	9
444290	9
444760	6
445570	10
445990	8
447090	7
447810	9
448270	8
448680	8
449640	10
449830	11
450620	9
450760	11
450770	6
451110	9
451830	9
452320	7
453610	13
454430	11
455150	8
455280	7
455470	6
456340	7
456670	8
456980	8
457450	9
457690	10
457990	9
459060	12
459640	14
460790	11
462230	11
464880	16
466490	22
466960	21
467500	24
468170	24
468370	28
468750	21
468840	34
469670	21
469920	27
470220	32
470700	23
471690	33
472400	27
473530	39
473600	36
473610	35
474440	26
474810	23
474830	27
475210	39
475530	20
476390	19
476590	25
477370	27
478250	25
478640	30
479110	26
479710	25
479940	26
480430	23
481050	21
482030	22
482800	28
483250	27
484000	20
485160	30
485360	33
485710	27
486750	27
487080	28
487140	26
488570	25
488700	27
489690	25
489840	25
489960	23
491180	26
491270	29
492040	24
495930	23
497050	22
497420	23
499760	17
500070	20
500100	24
500260	20
500530	17
500600	20
501540	21
502060	19
502540	21
503300	19
504090	19
506960	23
507210	19
508120	22
508160	19
508190	17
508250	20
509010	22
509080	21
509800	20
510460	20
510750	16
512320	16
512730	23
514770	15
515200	16
515460	18
515640	17
515710	17
515760	17
516030	18
516760	16
517820	20
517850	18
517980	9
518110	21
519210	19
519950	12
519970	15
520690	15
520910	21
521010	24
521050	16
521130	15
521370	22
522300	14
522750	21
523620	15
525380	11
525510	13
526910	9
528000	12
528140	10
528610	15
528720	11
528730	11
529530	10
530460	8
530860	7
531060	11
531070	13
532000	14
532730	10
533310	9
533860	8
533920	10
534960	7
535920	8
535940	8
536150	8
536980	5
537300	8
537460	9
537750	13
538670	10
538750	6
538860	10
539920	6
540970	9
541040	7
541140	9
541660	10
541840	8
543640	7
543720	9
543800	9
543820	6
544400	8
545740	12
546040	10
546850	11
547260	8
547290	15
547990	9
548110	14
548340	15
550230	15
550360	16
550750	19
552630	25
552790	24
553360	23
553370	21
554960	30
555210	25
555630	33
557640	29
557660	27
557890	30
558280	28
558570	29
558610	28
559360	31
560080	36
560400	28
560770	38
561160	29
561170	28
561190	35
561480	31
561550	28
561640	27
562420	27
562720	24
562890	27
562930	20
563590	27
563680	27
563770	25
565760	28
566710	30
566730	24
567530	28
568020	30
569450	31
569980	26
572130	35
573570	28
575710	38
576810	41
577280	32
579030	31
579280	26
581290	27
581640	27
582160	27
582350	20
584210	26
584650	23
584860	23
585080	18
585470	28
585580	17
586100	20
586490	27
587230	23
587430	18
588280	25
588460	30
588780	23
589320	22
589450	28
589710	19
590600	19
590840	18
592880	28
593060	21
593200	28
593340	22
593780	26
594130	21
594180	26
595000	21
597070	26
597330	19
597880	19
599130	26
600180	23
600480	17
600940	20
601420	17
601500	19
601660	20
601810	19
602940	19
604860	16
605240	17
606560	17
607240	16
607830	16
608130	16
609080	17
609760	14
610230	14
610390	14
610850	10
612260	14
612600	13
612910	14
614470	10
615620	12
616010	11
617010	15
617100	8
617710	11
618300	9
618760	9
618820	12
618880	8
619380	9
619540	10
619940	9
620630	7
622030	7
622110	8
622300	9
623620	6
624720	9
626770	9
628040	9
628580	7
628630	9
628780	9
628950	6
629540	8
629730	12
630010	10
631620	10
632240	7
633900	9
634630	11
634770	14
634810	12
635070	13
635570	11
636010	14
636060	16
636780	16
637210	27
637250	15
637670	21
637910	22
638150	20
638200	22
639960	22
641020	26
641330	24
641370	25
641430	25
641520	30
642180	33
642220	24
642300	23
642530	26
642700	21
643270	38
644870	28
645240	24
646340	28
646640	27
648080	28
648750	30
648910	25
649940	26
650190	24
650310	30
651190	27
651530	24
652610	30
653170	26
653740	27
654120	32
654440	29
655410	28
656520	30
656750	32
656960	30
657050	33
657440	24
658880	32
658960	27
660340	26
660920	27
661380	26
662380	31
663290	21
664080	29
664120	29
664240	26
665070	32
665230	28
665870	25
666090	27
666610	25
668970	30
669030	24
669200	30
669240	29
669960	29
670560	29
670990	21
672080	30
673910	27
673970	23
674780	25
674850	25
675540	22
677200	24
677290	19
678030	22
678430	24
680720	28
680800	27
680900	23
681370	19
682220	26
682300	20
682650	23
683110	23
683210	22
683390	22
683480	25
683730	25
684640	29
684730	22
684870	24
685030	21
686800	21
686870	21
687100	17
687190	24
689350	19
690510	17
690990	18
692710	18
693260	16
693910	20
694320	18
695490	15
696180	14
696280	14
696460	11
697820	10
699140	10
700270	14
701020	14
701550	11
701590	13
702040	13
702580	9
702990	9
703800	7
703830	11
704180	14
704290	12
706230	7
707530	11
707830	8
708850	8
709360	10
710670	7
711570	6
712630	9
713140	8
713290	8
713420	11
713590	8
713630	7
714190	7
714270	7
715550	7
718220	13
720190	13
720450	10
720980	9
721010	11
721350	19
722190	10
722260	12
723270	18
723450	16
723510	20
723830	17
724360	19
725060	27
725640	26
726250	29
726790	25
727030	28
727510	29
729140	31
729590	28
730610	34
731150	33
732460	27
732710	31
733390	37
733700	26
734210	32
734240	29
734370	33
734650	34
736120	21
738150	22
738760	28
738770	23
739280	28
739650	27
741070	29
741400	40
741630	27
743750	32
744390	33
745520	32
745950	29
746230	27
746720	29
748120	27
748760	27
749570	27
749670	27
749770	31
750650	33
750700	31
751750	28
752280	33
752470	31
752960	31
753150	35
753830	28
754090	26
754550	31
754670	27
755240	32
758410	28
758870	24
761150	23
761370	22
761430	33
761860	22
762460	20
762550	19
762800	21
763610	19
764390	24
765530	26
765680	22
766950	20
767650	24
768250	27
768670	26
770360	28
770840	23
771150	23
771860	20
772000	22
772700	21
773360	20
774550	20
775340	15
775380	18
